Filled container:
Container contains 10000 elements.
0: It is CIRCLE. Center coordinates: (-48, 93), radius: 49. Perimeter = 307.876080; Color: RED
9665: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9666: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9667: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9668: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9669: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9670: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9671: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9672: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9673: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9674: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9675: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9676: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9677: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9678: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9679: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9680: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9681: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9682: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9683: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9684: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9685: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9686: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9687: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9688: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9689: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9690: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9691: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9692: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9693: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9694: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9695: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9696: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9697: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9698: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9699: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9700: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9701: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9702: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9703: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9704: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9705: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9706: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9707: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9708: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9709: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9710: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9711: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9712: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9713: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9714: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9715: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9716: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9717: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9718: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9719: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9720: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9721: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9722: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9723: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9724: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9725: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9726: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9727: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9728: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9729: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9730: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9731: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9732: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9733: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9734: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9735: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9736: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9737: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9738: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9739: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9740: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9741: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9742: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9743: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9744: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9745: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9746: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9747: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9748: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9749: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9750: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9751: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9752: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9753: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9754: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9755: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9756: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9757: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9758: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9759: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9760: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9761: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9762: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9763: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9764: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9765: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9766: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9767: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9768: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9769: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9770: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9771: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9772: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9773: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9774: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9775: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9776: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9777: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9778: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9779: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9780: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9781: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9782: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9783: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9784: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9785: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9786: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9787: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9788: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9789: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9790: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9791: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9792: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9793: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9794: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9795: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9796: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9797: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9798: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9799: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9800: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9801: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9802: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9803: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9804: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9805: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9806: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9807: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9808: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9809: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9810: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9811: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9812: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9813: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9814: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9815: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9816: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9817: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9818: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9819: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9820: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9821: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9822: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9823: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9824: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9825: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9826: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9827: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9828: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9829: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9830: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9831: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9832: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9833: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9834: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9835: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9836: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9837: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9838: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9839: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9840: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
9841: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
